"ID","Genotype","site","year","SowingDate","yield_sim"
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2011","01-may",3530.80333421814
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2012","01-may",2852.05942226475
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2013","01-may",5370.96733573807
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2014","01-may",2723.9367124767
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2015","01-may",5919.13524896786
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2016","01-may",4749.79118788683
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2017","01-may",5817.91569282636
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2018","01-may",3710.91780744286
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2019","01-may",6254.35142609031
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2020","01-may",3657.90420672367
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2021","01-may",4609.37706013868
"Soybean_Columbus_Cur_01-may_MG4","Generic_MG4","Columbus","2022","01-may",0
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1984","01-may",2148.48278218527
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1985","01-may",5495.57415371063
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1986","01-may",3703.04552156739
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1987","01-may",4757.81586947414
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1988","01-may",4140.90904765625
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1989","01-may",5337.15207092674
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1990","01-may",3155.68845175121
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1991","01-may",2639.19625366161
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1992","01-may",5526.24073692577
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1993","01-may",5791.72689266388
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1994","01-may",3860.90954390225
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1995","01-may",2652.85349779402
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1996","01-may",4038.31553349038
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1997","01-may",5798.0073156267
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1998","01-may",4660.91600885964
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","1999","01-may",4553.53728987137
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2000","01-may",3936.54247402534
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2001","01-may",4770.5518842849
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2002","01-may",2913.20116814296
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2003","01-may",3848.82347350891
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2004","01-may",3692.12370015595
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2005","01-may",3659.0838947846
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2006","01-may",2228.81616160814
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2007","01-may",5139.17069894307
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2008","01-may",5734.83345286602
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2009","01-may",5413.50942772372
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2010","01-may",5289.66776570491
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2011","01-may",3394.96233039463
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2012","01-may",3237.12402827586
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2013","01-may",4967.81303988165
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2014","01-may",3201.90595412534
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2015","01-may",6102.02417520125
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2016","01-may",5091.06813236695
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2017","01-may",5776.62268193314
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2018","01-may",4346.09192927863
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2019","01-may",6282.50798233776
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2020","01-may",3545.68206161912
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2021","01-may",4405.68721025605
"Soybean_Columbus_Cur_01-may_MG5","Generic_MG5","Columbus","2022","01-may",0
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1984","01-may",2129.22486722599
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1985","01-may",5619.2295076049
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1986","01-may",4104.18785144457
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1987","01-may",4911.96861734042
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1988","01-may",4280.02871801448
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1989","01-may",5273.95894164829
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1990","01-may",3173.46820977875
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1991","01-may",2334.74533004344
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1992","01-may",4896.55923273077
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1993","01-may",5303.41554381018
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1994","01-may",4182.67993970922
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1995","01-may",2189.25992524886
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1996","01-may",4506.79993228812
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1997","01-may",5274.48094931266
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1998","01-may",4894.74544869227
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","1999","01-may",4508.95324938088
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2000","01-may",3963.56188467313
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2001","01-may",4797.7250910758
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2002","01-may",2813.49150196157
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2003","01-may",4269.36851108329
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2004","01-may",3635.093477233
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2005","01-may",3970.46068245985
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2006","01-may",2147.03110953077
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2007","01-may",5476.1588968148
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2008","01-may",6146.34873801195
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2009","01-may",5480.12128983338
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2010","01-may",5698.59965676358
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2011","01-may",3331.26880552176
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2012","01-may",3925.3039423225
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2013","01-may",4324.22420718738
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2014","01-may",4127.12252796351
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2015","01-may",5875.46084416415
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2016","01-may",5421.56210044735
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2017","01-may",5363.84312909461
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2018","01-may",4825.88924782978
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2019","01-may",6378.20309639358
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2020","01-may",3415.58218068399
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2021","01-may",4470.47230437136
"Soybean_Columbus_Cur_01-may_MG6","Generic_MG6","Columbus","2022","01-may",0
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1984","15-apr",2590.46930482219
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1985","15-apr",4674.94961498448
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1986","15-apr",3469.83118473243
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1987","15-apr",4611.19643989068
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1988","15-apr",4275.4461449696
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1989","15-apr",4747.79304375707
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1990","15-apr",3693.23947784149
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1991","15-apr",2930.3087754354
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1992","15-apr",5356.89567023167
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1993","15-apr",5195.60272735243
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1994","15-apr",3196.18518280241
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1995","15-apr",3755.71851987532
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1996","15-apr",3167.24910306786
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1997","15-apr",5221.98026427189
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1998","15-apr",4654.43848056876
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","1999","15-apr",4755.95127731368
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2000","15-apr",4964.54896754282
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2001","15-apr",4711.23817256998
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2002","15-apr",3799.07163006912
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2003","15-apr",2836.57078350319
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2004","15-apr",5267.72637985206
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2005","15-apr",4146.14541430311
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2006","15-apr",2856.02800698578
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2007","15-apr",5133.97214940404
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2008","15-apr",4975.8752371108
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2009","15-apr",4615.08646407795
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2010","15-apr",5082.31341442356
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2011","15-apr",3233.62523110301
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2012","15-apr",2637.97687640647
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2013","15-apr",4974.08157077287
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2014","15-apr",2548.8971853148
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2015","15-apr",5155.78895369069
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2016","15-apr",4370.4021034535
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2017","15-apr",5141.54726717743
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2018","15-apr",2986.71949255248
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2019","15-apr",5517.84108331677
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2020","15-apr",3292.14837878182
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2021","15-apr",4858.38196932806
"Soybean_Columbus_Cur_15-apr_MG3","Generic_MG3","Columbus","2022","15-apr",0
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1984","15-apr",2228.03184649809
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1985","15-apr",5473.16928190681
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1986","15-apr",3298.47798380072
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1987","15-apr",4965.18611855403
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1988","15-apr",4260.31211832326
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1989","15-apr",5569.24933706649
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1990","15-apr",3296.08028504773
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1991","15-apr",2889.26594560372
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1992","15-apr",6049.79151512566
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1993","15-apr",5872.51582607324
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1994","15-apr",3543.18452705635
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1995","15-apr",3404.13415510529
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1996","15-apr",3422.41613494849
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1997","15-apr",5753.14709143868
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1998","15-apr",4949.68243292133
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","1999","15-apr",4779.36834007693
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2000","15-apr",4964.01566729333
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2001","15-apr",5187.89238164148
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2002","15-apr",3320.2220257436
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2003","15-apr",3220.44049272603
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2004","15-apr",5189.07498931508
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2005","15-apr",3628.01529343052
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2006","15-apr",2608.56394358788
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2007","15-apr",5781.36797100702
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2008","15-apr",5429.80510662566
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2009","15-apr",5256.53918686558
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2010","15-apr",5471.73912400573
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2011","15-apr",3438.86545145935
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2012","15-apr",2771.04310026543
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2013","15-apr",5557.86367900134
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2014","15-apr",2652.76763912967
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2015","15-apr",5957.82127590287
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2016","15-apr",4823.51713013601
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2017","15-apr",6026.36922765783
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2018","15-apr",3547.49224586528
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2019","15-apr",6419.13058681557
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2020","15-apr",3580.82797278367
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2021","15-apr",4806.74400767437
"Soybean_Columbus_Cur_15-apr_MG4","Generic_MG4","Columbus","2022","15-apr",0
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1984","15-apr",2049.35856979895
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1985","15-apr",5935.34681039557
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1986","15-apr",3614.49765007194
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1987","15-apr",5147.44896961813
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1988","15-apr",4250.90814655498
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1989","15-apr",5818.14322036689
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1990","15-apr",3387.19972127771
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1991","15-apr",2707.05158266779
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1992","15-apr",5940.02284620027
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1993","15-apr",5938.25933513026
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1994","15-apr",3846.46413404793
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1995","15-apr",2871.33788138791
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1996","15-apr",4018.09335537998
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1997","15-apr",6017.42974451255
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1998","15-apr",4663.73944237276
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","1999","15-apr",4690.87216929689
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2000","15-apr",4339.05758110145
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2001","15-apr",5017.4513940171
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2002","15-apr",3213.83836331625
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2003","15-apr",3720.598781431
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2004","15-apr",4233.45225695214
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2005","15-apr",3647.86824161909
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2006","15-apr",2304.44021786284
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2007","15-apr",5693.491109198
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2008","15-apr",5962.90790898864
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2009","15-apr",5744.35955174951
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2010","15-apr",5511.57321815747
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2011","15-apr",3486.3404501968
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2012","15-apr",3250.85968470978
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2013","15-apr",5249.38802701968
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2014","15-apr",3020.77603435979
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2015","15-apr",6554.34402479941
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2016","15-apr",5096.70224129018
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2017","15-apr",5982.12825089422
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2018","15-apr",4300.07329684108
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2019","15-apr",6733.8414783161
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2020","15-apr",3768.16090963852
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2021","15-apr",4359.89391807053
"Soybean_Columbus_Cur_15-apr_MG5","Generic_MG5","Columbus","2022","15-apr",0
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1984","15-apr",2080.59089690804
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1985","15-apr",6099.23134869334
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1986","15-apr",4116.45097171547
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1987","15-apr",5025.16896467065
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1988","15-apr",4186.72733787461
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1989","15-apr",5848.36008028831
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1990","15-apr",3462.13613463757
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1991","15-apr",2370.79171322956
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1992","15-apr",5202.78197199224
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1993","15-apr",5713.26748258974
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1994","15-apr",4150.68519652346
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1995","15-apr",2388.63330482927
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1996","15-apr",4515.48156879824
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1997","15-apr",5505.57410385501
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1998","15-apr",4963.63511749733
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","1999","15-apr",4622.0654066978
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2000","15-apr",4091.76582348477
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2001","15-apr",5043.88581881106
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2002","15-apr",3030.05862423723
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2003","15-apr",4372.87827163585
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2004","15-apr",3709.0875165017
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2005","15-apr",3864.65782101195
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2006","15-apr",2095.81359346298
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2007","15-apr",5614.00051386149
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2008","15-apr",6408.3093940118
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2009","15-apr",5868.87132786147
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2010","15-apr",5845.05214870966
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2011","15-apr",3425.68212593541
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2012","15-apr",3675.597138712
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2013","15-apr",4605.20414143681
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2014","15-apr",4134.91082019546
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2015","15-apr",6314.64023076861
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2016","15-apr",5523.84719942673
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2017","15-apr",5725.4198921682
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2018","15-apr",4904.15433386979
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2019","15-apr",6835.80861722738
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2020","15-apr",3490.31167060212
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2021","15-apr",4540.59171184062
"Soybean_Columbus_Cur_15-apr_MG6","Generic_MG6","Columbus","2022","15-apr",0
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1984","15-jul",1920.21325520026
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1985","15-jul",3120.03864506074
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1986","15-jul",2752.09891096557
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1987","15-jul",2865.52742874374
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1988","15-jul",2865.52742874374
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1989","15-jul",3004.7538889821
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1990","15-jul",2368.25845331968
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1991","15-jul",2343.85380806045
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1992","15-jul",2909.01990727177
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1993","15-jul",2928.46490892875
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1994","15-jul",2928.46490892875
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1995","15-jul",1934.42743136809
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1996","15-jul",2947.82653325493
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1997","15-jul",3225.15535854321
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1998","15-jul",2709.33877190435
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","1999","15-jul",2583.75902937499
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","2000","15-jul",2261.4621491094
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","2001","15-jul",2658.3202918534
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","2002","15-jul",2174.48319417805
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","2003","15-jul",3137.13571941029
"Soybean_Columbus_Cur_15-jul_MG3","Generic_MG3","Columbus","2004","15-jul",3137.13571941029
